user_id,movie_id,title,rating,genres,year,movie_age,genre_count,movie_popularity,average_rating
552,2405,"Jewel of the Nile, The (1985)",3.0,"['Action', 'Adventure', 'Comedy', 'Romance']",1985.0,41.0,4,17,2.9411764705882355
6,76,Screamers (1995),4.0,"['Action', 'Sci-Fi', 'Thriller']",1995.0,31.0,3,12,3.25
414,2944,"Dirty Dozen, The (1967)",5.0,"['Action', 'Drama', 'War']",1967.0,59.0,3,27,4.018518518518518
425,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.5,"['Comedy', 'Romance']",1995.0,31.0,2,18,3.2777777777777777
555,2012,Back to the Future Part III (1990),3.0,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']",1990.0,36.0,4,72,3.5
249,47997,Idiocracy (2006),3.5,"['Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",2006.0,20.0,4,13,3.9615384615384617
317,608,Fargo (1996),5.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",1996.0,30.0,4,144,4.111111111111111
216,913,"Maltese Falcon, The (1941)",4.0,"['Film-Noir', 'Mystery']",1941.0,85.0,2,36,4.152777777777778
560,3083,All About My Mother (Todo sobre mi madre) (1999),4.0,['Drama'],1999.0,27.0,1,18,4.111111111111111
292,3827,Space Cowboys (2000),3.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",2000.0,26.0,4,19,2.9210526315789473
602,592,Batman (1989),4.0,"['Action', 'Crime', 'Thriller']",1989.0,37.0,3,149,3.4731543624161074
226,4676,Troop Beverly Hills (1989),2.0,['Comedy'],1989.0,37.0,1,6,1.9166666666666667
146,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",3.0,"['Action', 'Comedy', 'Crime', 'Romance']",1988.0,38.0,4,34,3.3088235294117645
30,260,Star Wars: Episode IV - A New Hope (1977),5.0,"['Action', 'Adventure', 'Sci-Fi']",1977.0,49.0,3,194,4.203608247422681
599,3917,Hellraiser (1987),3.0,['Horror'],1987.0,39.0,1,14,3.357142857142857
362,48516,"Departed, The (2006)",4.0,"['Crime', 'Drama', 'Thriller']",2006.0,20.0,3,91,4.269230769230769
414,2140,"Dark Crystal, The (1982)",5.0,"['Adventure', 'Fantasy']",1982.0,44.0,2,25,3.52
274,6014,National Security (2003),2.0,"['Action', 'Comedy']",2003.0,23.0,2,4,2.625
36,2302,My Cousin Vinny (1992),1.5,['Comedy'],1992.0,34.0,1,44,3.1931818181818183
560,139644,Sicario (2015),4.0,"['Crime', 'Drama', 'Mystery']",2015.0,11.0,3,10,3.45
537,45722,Pirates of the Caribbean: Dead Man's Chest (2006),5.0,"['Action', 'Adventure', 'Fantasy']",2006.0,20.0,3,55,3.518181818181818
483,108932,The Lego Movie (2014),4.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",2014.0,12.0,6,29,3.896551724137931
579,2387,Very Bad Things (1998),1.0,"['Comedy', 'Crime']",1998.0,28.0,2,14,3.357142857142857
448,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),2.0,"['Action', 'Comedy']",2006.0,20.0,2,24,3.2291666666666665
543,4886,"Monsters, Inc. (2001)",5.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",2001.0,25.0,5,99,3.8838383838383836
517,8368,Harry Potter and the Prisoner of Azkaban (2004),4.5,"['Adventure', 'Fantasy', 'IMAX']",2004.0,22.0,3,71,3.8732394366197185
30,108932,The Lego Movie (2014),4.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",2014.0,12.0,6,29,3.896551724137931
1,110,Braveheart (1995),4.0,"['Action', 'Drama', 'War']",1995.0,31.0,3,189,4.01058201058201
586,173145,War for the Planet of the Apes (2017),4.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",2017.0,9.0,4,4,2.875
13,1639,Chasing Amy (1997),4.0,"['Comedy', 'Drama', 'Romance']",1997.0,29.0,3,42,3.6666666666666665
51,2605,Entrapment (1999),4.0,"['Crime', 'Thriller']",1999.0,27.0,2,35,2.842857142857143
238,2023,"Godfather: Part III, The (1990)",5.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",1990.0,36.0,4,32,3.46875
57,1184,Mediterraneo (1991),3.0,"['Comedy', 'Drama']",1991.0,35.0,2,6,4.083333333333333
414,6873,Intolerable Cruelty (2003),4.0,"['Comedy', 'Romance']",2003.0,23.0,2,18,3.111111111111111
580,8949,Sideways (2004),5.0,"['Comedy', 'Drama', 'Romance']",2004.0,22.0,3,32,3.734375
610,1128,"Fog, The (1980)",3.5,['Horror'],1980.0,46.0,1,5,2.5
132,2321,Pleasantville (1998),3.0,"['Comedy', 'Drama', 'Fantasy']",1998.0,28.0,3,55,3.5090909090909093
490,79242,"Kids Are All Right, The (2010)",3.5,"['Comedy', 'Drama']",2010.0,16.0,2,3,2.5
119,157699,Snowden (2016),4.5,"['Drama', 'Thriller']",2016.0,10.0,2,5,3.8
274,36401,"Brothers Grimm, The (2005)",1.0,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",2005.0,21.0,4,20,2.625
1,500,Mrs. Doubtfire (1993),3.0,"['Comedy', 'Drama']",1993.0,33.0,2,116,3.4267241379310347
247,858,"Godfather, The (1972)",4.0,"['Crime', 'Drama']",1972.0,54.0,2,152,4.292763157894737
274,104,Happy Gilmore (1996),3.5,['Comedy'],1996.0,30.0,1,84,3.4404761904761907
42,1645,The Devil's Advocate (1997),4.0,"['Drama', 'Mystery', 'Thriller']",1997.0,29.0,3,43,3.372093023255814
307,5218,Ice Age (2002),2.5,"['Adventure', 'Animation', 'Children', 'Comedy']",2002.0,24.0,4,68,3.6838235294117645
59,2671,Notting Hill (1999),3.0,"['Comedy', 'Romance']",1999.0,27.0,2,42,3.4166666666666665
222,1485,Liar Liar (1997),2.0,['Comedy'],1997.0,29.0,1,66,3.0606060606060606
220,2078,"Jungle Book, The (1967)",3.0,"['Animation', 'Children', 'Comedy', 'Musical']",1967.0,59.0,4,44,3.8295454545454546
387,7091,Horse Feathers (1932),3.5,['Comedy'],1932.0,94.0,1,1,3.5
399,33166,Crash (2004),4.5,"['Crime', 'Drama']",2004.0,22.0,2,40,3.9125
68,6707,Cabin Fever (2002),2.0,"['Horror', 'Thriller']",2002.0,24.0,2,7,2.7857142857142856
202,1722,Tomorrow Never Dies (1997),3.0,"['Action', 'Adventure', 'Thriller']",1997.0,29.0,3,37,2.945945945945946
18,68157,Inglourious Basterds (2009),3.5,"['Action', 'Drama', 'War']",2009.0,17.0,3,74,4.094594594594595
572,2302,My Cousin Vinny (1992),4.0,['Comedy'],1992.0,34.0,1,44,3.1931818181818183
307,502,"Next Karate Kid, The (1994)",1.0,"['Action', 'Children', 'Romance']",1994.0,32.0,3,13,2.3846153846153846
554,908,North by Northwest (1959),5.0,"['Action', 'Adventure', 'Mystery', 'Romance', 'Thriller']",1959.0,67.0,5,50,4.19
606,45732,My Super Ex-Girlfriend (2006),3.5,"['Comedy', 'Fantasy', 'Romance']",2006.0,20.0,3,6,1.5833333333333333
387,4109,Flowers in the Attic (1987),2.5,"['Drama', 'Thriller']",1987.0,39.0,2,6,2.5
357,5957,Two Weeks Notice (2002),2.5,"['Comedy', 'Romance']",2002.0,24.0,2,12,3.4166666666666665
288,2108,L.A. Story (1991),3.0,"['Comedy', 'Romance']",1991.0,35.0,2,16,3.5625
393,2997,Being John Malkovich (1999),5.0,"['Comedy', 'Drama', 'Fantasy']",1999.0,27.0,3,82,3.9939024390243905
119,114795,Dracula Untold (2014),4.0,"['Action', 'Drama', 'Fantasy']",2014.0,12.0,3,4,3.5
103,80586,Flipped (2010),3.5,"['Comedy', 'Drama', 'Romance']",2010.0,16.0,3,3,3.8333333333333335
217,2916,Total Recall (1990),3.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1990.0,36.0,4,65,3.6384615384615384
534,2640,Superman (1978),4.0,"['Action', 'Adventure', 'Sci-Fi']",1978.0,48.0,3,51,3.6666666666666665
159,64969,Yes Man (2008),4.0,['Comedy'],2008.0,18.0,1,28,3.6785714285714284
292,86880,Pirates of the Caribbean: On Stranger Tides (2011),4.0,"['Action', 'Adventure', 'Fantasy', 'IMAX']",2011.0,15.0,4,20,3.375
434,1704,Good Will Hunting (1997),4.5,"['Drama', 'Romance']",1997.0,29.0,2,117,4.042735042735043
142,36,Dead Man Walking (1995),4.0,"['Crime', 'Drama']",1995.0,31.0,2,53,3.8679245283018866
601,3578,Gladiator (2000),4.5,"['Action', 'Adventure', 'Drama']",2000.0,26.0,3,139,3.949640287769784
132,3863,"Cell, The (2000)",3.0,"['Drama', 'Horror', 'Thriller']",2000.0,26.0,3,35,2.9571428571428573
105,6301,Straw Dogs (1971),4.5,"['Drama', 'Thriller']",1971.0,55.0,2,4,4.0
469,2366,King Kong (1933),3.0,"['Action', 'Adventure', 'Fantasy', 'Horror']",1933.0,93.0,4,22,3.727272727272727
93,2167,Blade (1998),4.0,"['Action', 'Horror', 'Thriller']",1998.0,28.0,3,42,3.5
182,5016,"Shipping News, The (2001)",4.0,['Drama'],2001.0,25.0,1,6,3.0
597,2640,Superman (1978),4.0,"['Action', 'Adventure', 'Sci-Fi']",1978.0,48.0,3,51,3.6666666666666665
599,2413,Clue (1985),3.0,"['Comedy', 'Crime', 'Mystery', 'Thriller']",1985.0,41.0,4,13,3.269230769230769
83,7323,"Good bye, Lenin! (2003)",5.0,"['Comedy', 'Drama']",2003.0,23.0,2,20,3.825
368,3148,"Cider House Rules, The (1999)",4.0,['Drama'],1999.0,27.0,1,21,3.6904761904761907
603,526,"Savage Nights (Nuits fauves, Les) (1992)",4.0,['Drama'],1992.0,34.0,1,1,4.0
385,903,Vertigo (1958),4.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",1958.0,68.0,4,44,4.034090909090909
554,1760,Spice World (1997),2.0,['Comedy'],1997.0,29.0,1,9,1.4444444444444444
176,590,Dances with Wolves (1990),4.0,"['Adventure', 'Drama', 'Western']",1990.0,36.0,3,139,3.79136690647482
136,47,Seven (a.k.a. Se7en) (1995),5.0,"['Mystery', 'Thriller']",1995.0,31.0,2,155,3.9838709677419355
553,4011,Snatch (2000),5.0,"['Comedy', 'Crime', 'Thriller']",2000.0,26.0,3,80,4.14375
599,45440,Art School Confidential (2006),2.5,"['Comedy', 'Drama']",2006.0,20.0,2,5,3.2
219,54999,Shoot 'Em Up (2007),1.5,"['Action', 'Comedy', 'Crime']",2007.0,19.0,3,10,3.55
370,6365,"Matrix Reloaded, The (2003)",3.5,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",2003.0,23.0,5,73,3.3013698630136985
276,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,"['Action', 'Adventure', 'Sci-Fi']",1980.0,46.0,3,163,4.1871165644171775
513,780,Independence Day (a.k.a. ID4) (1996),2.5,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1996.0,30.0,4,163,3.4478527607361964
381,4023,"Family Man, The (2000)",3.0,"['Comedy', 'Drama', 'Romance']",2000.0,26.0,3,16,3.03125
414,162350,The Magnificent Seven (2016),2.5,"['Action', 'Western']",2016.0,10.0,2,5,3.5
365,84601,Unknown (2011),2.0,"['Drama', 'Mystery', 'Thriller']",2011.0,15.0,3,5,3.2
167,1197,"Princess Bride, The (1987)",4.5,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",1987.0,39.0,5,110,4.25
410,1500,Grosse Pointe Blank (1997),2.0,"['Comedy', 'Crime', 'Romance']",1997.0,29.0,3,44,3.647727272727273
353,25,Leaving Las Vegas (1995),4.0,"['Drama', 'Romance']",1995.0,31.0,2,64,3.6796875
561,539,Sleepless in Seattle (1993),3.0,"['Comedy', 'Drama', 'Romance']",1993.0,33.0,3,86,3.5
448,69604,Whatever Works (2009),3.0,"['Comedy', 'Romance']",2009.0,17.0,2,2,3.0
489,900,"American in Paris, An (1951)",3.5,"['Musical', 'Romance']",1951.0,75.0,2,8,3.5625
318,89470,Contagion (2011),4.0,"['Sci-Fi', 'Thriller', 'IMAX']",2011.0,15.0,3,9,3.7222222222222223
42,4629,Next of Kin (1989),2.0,"['Action', 'Crime', 'Thriller']",1989.0,37.0,3,2,1.75
391,3178,"Hurricane, The (1999)",4.0,['Drama'],1999.0,27.0,1,14,3.5714285714285716
555,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),3.0,"['Action', 'Fantasy']",1994.0,32.0,2,10,2.6
489,344,Ace Ventura: Pet Detective (1994),1.5,['Comedy'],1994.0,32.0,1,132,3.0416666666666665
411,194,Smoke (1995),3.0,"['Comedy', 'Drama']",1995.0,31.0,2,17,3.588235294117647
480,47,Seven (a.k.a. Se7en) (1995),4.5,"['Mystery', 'Thriller']",1995.0,31.0,2,155,3.9838709677419355
411,539,Sleepless in Seattle (1993),3.0,"['Comedy', 'Drama', 'Romance']",1993.0,33.0,3,86,3.5
156,5637,Flirting (1991),4.0,['Drama'],1991.0,35.0,1,2,4.5
586,160438,Jason Bourne (2016),5.0,['Action'],2016.0,10.0,1,9,2.7222222222222223
597,1500,Grosse Pointe Blank (1997),5.0,"['Comedy', 'Crime', 'Romance']",1997.0,29.0,3,44,3.647727272727273
600,2496,Blast from the Past (1999),4.0,"['Comedy', 'Romance']",1999.0,27.0,2,16,3.0
55,2278,Ronin (1998),3.0,"['Action', 'Crime', 'Thriller']",1998.0,28.0,3,37,3.581081081081081
567,153070,Rabbits (2002),3.5,"['Comedy', 'Drama', 'Fantasy']",2002.0,24.0,3,1,3.5
103,2294,Antz (1998),4.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",1998.0,28.0,5,38,3.1973684210526314
141,780,Independence Day (a.k.a. ID4) (1996),3.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1996.0,30.0,4,163,3.4478527607361964
488,318,"Shawshank Redemption, The (1994)",5.0,"['Crime', 'Drama']",1994.0,32.0,2,257,4.455252918287938
139,66097,Coraline (2009),2.5,"['Animation', 'Fantasy', 'Thriller']",2009.0,17.0,3,27,3.7037037037037037
414,2082,"Mighty Ducks, The (1992)",2.0,"['Children', 'Comedy']",1992.0,34.0,2,22,2.75
235,440,Dave (1993),4.0,"['Comedy', 'Romance']",1993.0,33.0,2,58,3.586206896551724
514,6296,"Mighty Wind, A (2003)",4.0,"['Comedy', 'Musical']",2003.0,23.0,2,11,3.8636363636363638
545,2300,"Producers, The (1968)",2.5,['Comedy'],1968.0,58.0,1,31,4.032258064516129
561,67408,Monsters vs. Aliens (2009),2.5,"['Animation', 'Sci-Fi', 'IMAX']",2009.0,17.0,3,6,3.25
603,1612,"Kiss Me, Guido (1997)",3.0,['Comedy'],1997.0,29.0,1,1,3.0
68,53129,Mr. Brooks (2007),4.5,"['Crime', 'Drama', 'Thriller']",2007.0,19.0,3,6,3.9166666666666665
580,25825,Fury (1936),0.5,"['Drama', 'Film-Noir']",1936.0,90.0,2,4,3.375
606,541,Blade Runner (1982),5.0,"['Action', 'Sci-Fi', 'Thriller']",1982.0,44.0,3,93,4.096774193548387
469,1270,Back to the Future (1985),3.0,"['Adventure', 'Comedy', 'Sci-Fi']",1985.0,41.0,3,141,4.00354609929078
462,109161,Venus in Fur (La Vénus à la fourrure) (2013),4.5,['Drama'],2013.0,13.0,1,1,4.5
414,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),3.5,"['Action', 'Adventure', 'Fantasy', 'IMAX']",2010.0,16.0,4,38,4.026315789473684
347,11,"American President, The (1995)",4.0,"['Comedy', 'Drama', 'Romance']",1995.0,31.0,3,53,3.7735849056603774
593,2797,Big (1988),4.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1988.0,38.0,4,69,3.710144927536232
42,1835,City of Angels (1998),4.0,"['Drama', 'Fantasy', 'Romance']",1998.0,28.0,3,13,3.3076923076923075
564,107348,Anchorman 2: The Legend Continues (2013),3.5,['Comedy'],2013.0,13.0,1,10,3.4
559,185,"Net, The (1995)",3.0,"['Action', 'Crime', 'Thriller']",1995.0,31.0,3,94,3.0531914893617023
474,2567,EDtv (1999),3.0,['Comedy'],1999.0,27.0,1,15,2.966666666666667
594,1527,"Fifth Element, The (1997)",3.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1997.0,29.0,4,96,3.7083333333333335
135,2762,"Sixth Sense, The (1999)",3.0,"['Drama', 'Horror', 'Mystery']",1999.0,27.0,3,146,3.8801369863013697
380,7347,Secret Window (2004),3.0,"['Mystery', 'Thriller']",2004.0,22.0,2,14,3.3214285714285716
599,147,"Basketball Diaries, The (1995)",2.5,['Drama'],1995.0,31.0,1,14,3.4285714285714284
600,1064,Aladdin and the King of Thieves (1996),1.0,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",1996.0,30.0,6,12,3.25
33,1500,Grosse Pointe Blank (1997),4.0,"['Comedy', 'Crime', 'Romance']",1997.0,29.0,3,44,3.647727272727273
148,356,Forrest Gump (1994),4.0,"['Comedy', 'Drama', 'Romance', 'War']",1994.0,32.0,4,276,4.153985507246377
435,163,Desperado (1995),3.5,"['Action', 'Romance', 'Western']",1995.0,31.0,3,55,3.5454545454545454
213,1234,"Sting, The (1973)",4.0,"['Comedy', 'Crime']",1973.0,53.0,2,50,4.05
380,95510,"Amazing Spider-Man, The (2012)",4.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",2012.0,14.0,4,22,3.227272727272727
197,2028,Saving Private Ryan (1998),3.0,"['Action', 'Drama', 'War']",1998.0,28.0,3,148,4.097972972972973
221,908,North by Northwest (1959),5.0,"['Action', 'Adventure', 'Mystery', 'Romance', 'Thriller']",1959.0,67.0,5,50,4.19
317,778,Trainspotting (1996),5.0,"['Comedy', 'Crime', 'Drama']",1996.0,30.0,3,79,4.063291139240507
596,184997,"Love, Simon (2018)",4.0,"['Comedy', 'Drama']",2018.0,8.0,2,1,4.0
601,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),4.5,"['Action', 'Adventure', 'Fantasy', 'IMAX']",2010.0,16.0,4,38,4.026315789473684
23,2542,"Lock, Stock & Two Smoking Barrels (1998)",3.0,"['Comedy', 'Crime', 'Thriller']",1998.0,28.0,3,58,4.0
237,1203,12 Angry Men (1957),4.0,['Drama'],1957.0,69.0,1,48,4.083333333333333
279,71535,Zombieland (2009),4.0,"['Action', 'Comedy', 'Horror']",2009.0,17.0,3,44,3.8863636363636362
606,30812,"Aviator, The (2004)",3.5,['Drama'],2004.0,22.0,1,25,3.48
526,1202,Withnail & I (1987),4.0,['Comedy'],1987.0,39.0,1,5,3.7
64,1777,"Wedding Singer, The (1998)",4.0,"['Comedy', 'Romance']",1998.0,28.0,2,45,3.566666666666667
304,586,Home Alone (1990),4.0,"['Children', 'Comedy']",1990.0,36.0,2,94,3.015957446808511
414,2622,William Shakespeare's A Midsummer Night's Dream (1999),3.0,"['Comedy', 'Fantasy']",1999.0,27.0,2,7,3.357142857142857
263,587,Ghost (1990),4.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Thriller']",1990.0,36.0,5,88,3.397727272727273
169,1967,Labyrinth (1986),3.5,"['Adventure', 'Fantasy', 'Musical']",1986.0,40.0,3,37,3.9054054054054053
256,2002,Lethal Weapon 3 (1992),4.5,"['Action', 'Comedy', 'Crime', 'Drama']",1992.0,34.0,4,36,2.9027777777777777
606,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2003.0,23.0,4,125,3.792
298,34437,Broken Flowers (2005),3.0,"['Comedy', 'Drama']",2005.0,21.0,2,17,3.4411764705882355
177,33669,"Sisterhood of the Traveling Pants, The (2005)",3.0,"['Adventure', 'Comedy', 'Drama']",2005.0,21.0,3,6,3.1666666666666665
19,2302,My Cousin Vinny (1992),3.0,['Comedy'],1992.0,34.0,1,44,3.1931818181818183
202,1271,Fried Green Tomatoes (1991),4.0,"['Comedy', 'Crime', 'Drama']",1991.0,35.0,3,24,3.5625
19,370,Naked Gun 33 1/3: The Final Insult (1994),3.0,"['Action', 'Comedy']",1994.0,32.0,2,45,3.0444444444444443
424,112515,"Babadook, The (2014)",4.5,"['Drama', 'Horror', 'Thriller']",2014.0,12.0,3,2,4.5
438,2681,Free Enterprise (1998),3.5,"['Comedy', 'Romance', 'Sci-Fi']",1998.0,28.0,3,2,3.25
226,6863,School of Rock (2003),3.5,"['Comedy', 'Musical']",2003.0,23.0,2,53,3.4056603773584904
600,3814,Love and Death (1975),5.0,['Comedy'],1975.0,51.0,1,6,4.083333333333333
288,6711,Lost in Translation (2003),3.5,"['Comedy', 'Drama', 'Romance']",2003.0,23.0,3,55,4.1
186,4795,Father Goose (1964),4.0,"['Adventure', 'Comedy', 'Romance', 'War']",1964.0,62.0,4,3,3.6666666666666665
479,2034,"Black Hole, The (1979)",1.0,"['Children', 'Sci-Fi']",1979.0,47.0,2,8,2.6875
109,349,Clear and Present Danger (1994),3.0,"['Action', 'Crime', 'Drama', 'Thriller']",1994.0,32.0,4,83,3.6867469879518073
111,2717,Ghostbusters II (1989),2.5,"['Comedy', 'Fantasy', 'Sci-Fi']",1989.0,37.0,3,39,3.0128205128205128
352,135143,Fantastic Beasts and Where to Find Them (2016),4.0,['Fantasy'],2016.0,10.0,1,13,3.6538461538461537
434,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),5.0,"['Action', 'Comedy', 'Sci-Fi']",1984.0,42.0,3,90,3.738888888888889
249,3977,Charlie's Angels (2000),3.5,"['Action', 'Comedy']",2000.0,26.0,2,63,2.7142857142857144
489,6373,Bruce Almighty (2003),1.5,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2003.0,23.0,4,54,3.175925925925926
312,1183,"English Patient, The (1996)",5.0,"['Drama', 'Romance', 'War']",1996.0,30.0,3,40,3.7625
590,7373,Hellboy (2004),2.5,"['Action', 'Adventure', 'Fantasy', 'Horror']",2004.0,22.0,4,38,3.3684210526315788
42,1270,Back to the Future (1985),4.0,"['Adventure', 'Comedy', 'Sci-Fi']",1985.0,41.0,3,141,4.00354609929078
225,380,True Lies (1994),3.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",1994.0,32.0,5,146,3.537671232876712
474,4008,Born on the Fourth of July (1989),3.5,"['Drama', 'War']",1989.0,37.0,2,12,3.5
377,1371,Star Trek: The Motion Picture (1979),4.5,"['Adventure', 'Sci-Fi']",1979.0,47.0,2,38,3.0526315789473686
21,116797,The Imitation Game (2014),2.5,"['Drama', 'Thriller', 'War']",2014.0,12.0,3,39,4.038461538461538
122,66097,Coraline (2009),4.5,"['Animation', 'Fantasy', 'Thriller']",2009.0,17.0,3,27,3.7037037037037037
140,353,"Crow, The (1994)",3.0,"['Action', 'Crime', 'Fantasy', 'Thriller']",1994.0,32.0,4,52,3.519230769230769
562,455,Free Willy (1993),4.0,"['Adventure', 'Children', 'Drama']",1993.0,33.0,3,31,2.435483870967742
4,3317,Wonder Boys (2000),4.0,"['Comedy', 'Drama']",2000.0,26.0,2,16,3.71875
68,3969,Pay It Forward (2000),3.0,['Drama'],2000.0,26.0,1,21,3.3333333333333335
217,2752,Outrageous Fortune (1987),3.0,"['Comedy', 'Mystery']",1987.0,39.0,2,6,2.75
381,1876,Deep Impact (1998),2.5,"['Drama', 'Sci-Fi', 'Thriller']",1998.0,28.0,3,35,2.9714285714285715
356,54745,Rocket Science (2007),3.5,"['Comedy', 'Drama']",2007.0,19.0,2,2,3.25
68,61024,Pineapple Express (2008),3.0,"['Action', 'Comedy', 'Crime']",2008.0,18.0,3,29,3.689655172413793
414,5829,Men with Brooms (2002),4.0,"['Comedy', 'Drama', 'Romance']",2002.0,24.0,3,1,4.0
265,3591,Mr. Mom (1983),3.0,"['Comedy', 'Drama']",1983.0,43.0,2,13,2.6923076923076925
207,2991,Live and Let Die (1973),4.0,"['Action', 'Adventure', 'Thriller']",1973.0,53.0,3,17,3.7941176470588234
19,3534,28 Days (2000),2.0,['Drama'],2000.0,26.0,1,22,3.1818181818181817
221,1610,"Hunt for Red October, The (1990)",3.0,"['Action', 'Adventure', 'Thriller']",1990.0,36.0,3,73,3.8013698630136985
462,2447,Varsity Blues (1999),3.0,"['Comedy', 'Drama']",1999.0,27.0,2,13,3.269230769230769
608,33437,Unleashed (Danny the Dog) (2005),3.5,"['Action', 'Crime', 'Drama', 'Thriller']",2005.0,21.0,4,8,3.25
380,2105,Tron (1982),3.0,"['Action', 'Adventure', 'Sci-Fi']",1982.0,44.0,3,42,3.357142857142857
414,55276,Michael Clayton (2007),4.0,"['Drama', 'Thriller']",2007.0,19.0,2,12,4.125
495,91500,The Hunger Games (2012),4.5,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2012.0,14.0,5,43,3.4186046511627906
239,364,"Lion King, The (1994)",4.0,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical', 'IMAX']",1994.0,32.0,6,144,3.9305555555555554
472,7153,"Lord of the Rings: The Return of the King, The (2003)",4.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",2003.0,23.0,4,141,4.1063829787234045
18,3949,Requiem for a Dream (2000),4.5,['Drama'],2000.0,26.0,1,72,3.8402777777777777
430,529,Searching for Bobby Fischer (1993),5.0,['Drama'],1993.0,33.0,1,33,3.8181818181818183
73,72378,2012 (2009),2.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",2009.0,17.0,4,17,2.7058823529411766
448,2580,Go (1999),3.0,"['Comedy', 'Crime']",1999.0,27.0,2,33,3.893939393939394
325,2968,Time Bandits (1981),4.0,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",1981.0,45.0,4,31,3.838709677419355
320,1013,"Parent Trap, The (1961)",3.5,"['Children', 'Comedy', 'Romance']",1961.0,65.0,3,10,3.25
68,1544,"Lost World: Jurassic Park, The (1997)",2.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1997.0,29.0,4,55,2.7181818181818183
52,134853,Inside Out (2015),5.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']",2015.0,11.0,6,38,3.8026315789473686
308,2324,Life Is Beautiful (La Vita è bella) (1997),1.0,"['Comedy', 'Drama', 'Romance', 'War']",1997.0,29.0,4,71,4.091549295774648
596,112852,Guardians of the Galaxy (2014),3.5,"['Action', 'Adventure', 'Sci-Fi']",2014.0,12.0,3,46,4.065217391304348
215,1777,"Wedding Singer, The (1998)",4.5,"['Comedy', 'Romance']",1998.0,28.0,2,45,3.566666666666667
64,5291,Rashomon (Rashômon) (1950),4.5,"['Crime', 'Drama', 'Mystery']",1950.0,76.0,3,15,3.966666666666667
555,1129,Escape from New York (1981),2.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1981.0,45.0,4,35,3.4571428571428573
318,99114,Django Unchained (2012),5.0,"['Action', 'Drama', 'Western']",2012.0,14.0,3,63,3.9523809523809526
469,955,Bringing Up Baby (1938),3.0,"['Comedy', 'Romance']",1938.0,88.0,2,13,3.8461538461538463
236,2542,"Lock, Stock & Two Smoking Barrels (1998)",5.0,"['Comedy', 'Crime', 'Thriller']",1998.0,28.0,3,58,4.0
474,3044,Dead Again (1991),5.0,"['Mystery', 'Romance', 'Thriller']",1991.0,35.0,3,11,3.727272727272727
607,2717,Ghostbusters II (1989),3.0,"['Comedy', 'Fantasy', 'Sci-Fi']",1989.0,37.0,3,39,3.0128205128205128
19,3035,Mister Roberts (1955),4.0,"['Comedy', 'Drama', 'War']",1955.0,71.0,3,11,3.8181818181818183
117,656,Eddie (1996),3.0,['Comedy'],1996.0,30.0,1,5,3.0
